State,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
29,"Dent County, Missouri",15566.0,44.1,38829.0,20908.0,3178.0,20.416291918283438,3.019401259154568
29,"Saline County, Missouri",23010.0,37.9,41567.0,21729.0,3759.0,16.336375488917863,2.2164276401564535
29,"Nodaway County, Missouri",22744.0,29.0,41370.0,21056.0,4438.0,19.51283855082659,2.5281392894829406
29,"Worth County, Missouri",2053.0,47.5,48214.0,22961.0,299.0,14.564052605942523,1.9970774476376034
29,"Chariton County, Missouri",7586.0,45.7,43186.0,23463.0,1038.0,13.683100448194041,1.5818613234906407
29,"Grundy County, Missouri",10111.0,40.9,41092.0,22014.0,2008.0,19.859558896251606,1.6615567204035209
29,"Morgan County, Missouri",20097.0,46.4,34776.0,20055.0,5011.0,24.93406976165597,2.7864855451062347
29,"Wayne County, Missouri",13369.0,46.9,35135.0,18897.0,3065.0,22.926172488593014,2.9620764455082655
29,"Bollinger County, Missouri",12347.0,43.9,40791.0,20687.0,2438.0,19.745687211468372,2.17056774925083
29,"Cape Girardeau County, Missouri",78013.0,36.3,49554.0,25965.0,13251.0,16.985630600028202,2.6905772114903925
29,"Shelby County, Missouri",6084.0,41.9,42593.0,22349.0,899.0,14.77646285338593,2.4490466798159107
29,"Webster County, Missouri",37558.0,37.4,45185.0,20468.0,6694.0,17.823100271579957,2.036849672506523
29,"Atchison County, Missouri",5335.0,47.8,45259.0,28209.0,634.0,11.883786316776007,2.1180880974695406
29,"Bates County, Missouri",16405.0,41.6,45605.0,25873.0,2296.0,13.995733008229198,2.4138982017677537
29,"Benton County, Missouri",18918.0,53.2,35097.0,20163.0,3456.0,18.268315889628926,3.509884765831483
30,"Custer County, Montana",11895.0,41.0,53050.0,28501.0,1124.0,9.449348465741908,0.9583858764186634
30,"Hill County, Montana",16468.0,34.4,45269.0,21780.0,3393.0,20.603594850619384,2.9451056594607725
30,"Chouteau County, Montana",5812.0,40.9,39577.0,22014.0,1163.0,20.010323468685478,1.565726083964212
30,"Treasure County, Montana",790.0,49.2,42454.0,22880.0,134.0,16.962025316455698,0.0
30,"Phillips County, Montana",4139.0,46.4,42101.0,22369.0,732.0,17.68543126359024,4.058951437545301
30,"Powder River County, Montana",1610.0,51.4,51136.0,31211.0,129.0,8.012422360248447,1.4285714285714286
30,"Lincoln County, Montana",19249.0,52.1,36934.0,22483.0,3120.0,16.208634214764402,3.7352589744921816
30,"Park County, Montana",16001.0,46.4,44920.0,29181.0,2135.0,13.342916067745765,1.4749078182613586
30,"Roosevelt County, Montana",11218.0,30.2,39219.0,18030.0,3176.0,28.311642003922266,3.877696559101444
30,"Blaine County, Montana",6646.0,34.0,35506.0,17059.0,2142.0,32.22991272946133,7.5835088775203126
30,"Liberty County, Montana",2245.0,48.4,46641.0,36525.0,309.0,13.763919821826281,0.9799554565701559
30,"Sweet Grass County, Montana",3646.0,50.1,49761.0,28065.0,376.0,10.312671420735052,0.4114097641250686
30,"Richland County, Montana",11405.0,38.0,66572.0,33709.0,669.0,5.865848312143797,1.3853572994300745
30,"Teton County, Montana",6040.0,44.5,51060.0,26884.0,583.0,9.652317880794701,0.7947019867549668
30,"Prairie County, Montana",1325.0,51.0,50850.0,28366.0,130.0,9.81132075471698,1.2075471698113207
30,"Toole County, Montana",5031.0,41.9,46735.0,26354.0,721.0,14.331146889286424,0.4372888093818326
30,"Glacier County, Montana",13677.0,31.0,29201.0,16737.0,4437.0,32.44132485194122,2.734517803611903
30,"Fallon County, Montana",2925.0,38.1,56806.0,32371.0,164.0,5.6068376068376065,0.9572649572649573
30,"Daniels County, Montana",1788.0,45.5,53591.0,36108.0,81.0,4.530201342281879,0.8948545861297539
30,"Stillwater County, Montana",9342.0,46.5,61998.0,31583.0,600.0,6.422607578676943,1.8090344679940056
30,"Golden Valley County, Montana",747.0,54.0,43854.0,25110.0,136.0,18.20615796519411,2.14190093708166
30,"Judith Basin County, Montana",1965.0,51.7,43281.0,28709.0,273.0,13.893129770992367,1.4758269720101782
30,"Silver Bow County, Montana",34514.0,39.9,40480.0,26248.0,6442.0,18.66488961001333,2.9437329779220027
30,"Deer Lodge County, Montana",9131.0,47.4,41235.0,25107.0,1605.0,17.57748329865294,1.0075566750629723
30,"Jefferson County, Montana",11625.0,47.9,64911.0,32387.0,1139.0,9.79784946236559,2.7698924731182797
30,"Granite County, Montana",3206.0,53.1,49063.0,29144.0,312.0,9.731752963194012,2.8072364316905802
30,"McCone County, Montana",1728.0,49.1,46193.0,28230.0,127.0,7.349537037037037,0.5787037037037037
30,"Wheatland County, Montana",2108.0,39.4,37222.0,20165.0,411.0,19.497153700189752,1.6129032258064515
30,"Madison County, Montana",7902.0,53.0,47900.0,31620.0,832.0,10.52898000506201,1.721083270058213
30,"Rosebud County, Montana",9292.0,36.5,54709.0,23832.0,1755.0,18.887214808437367,4.089539388721481
30,"Sheridan County, Montana",3568.0,46.9,51940.0,32833.0,428.0,11.995515695067265,1.4573991031390134
30,"Carter County, Montana",1320.0,51.6,45347.0,30659.0,152.0,11.515151515151516,1.3636363636363635
30,"Dawson County, Montana",9324.0,41.9,59622.0,29130.0,1088.0,11.668811668811669,0.5684255684255685
30,"Big Horn County, Montana",13290.0,29.9,47276.0,17905.0,3504.0,26.36568848758465,6.809631301730625
30,"Broadwater County, Montana",5755.0,46.3,55295.0,32268.0,448.0,7.784535186794092,1.946133796698523
30,"Lake County, Montana",29518.0,41.8,42582.0,24348.0,6109.0,20.69584660207331,3.4995595907581816
30,"Lewis and Clark County, Montana",66290.0,41.1,60789.0,31252.0,7409.0,11.176648061547745,1.6970885503092472
30,"Pondera County, Montana",6081.0,40.5,44597.0,22866.0,1136.0,18.6811379707285,2.664035520473606
30,"Yellowstone County, Montana",156332.0,38.3,57955.0,32296.0,15432.0,9.871299542000358,1.8863700330066782
30,"Missoula County, Montana",114231.0,35.4,49412.0,29681.0,17695.0,15.490541096549974,3.4544037958172473
30,"Ravalli County, Montana",41387.0,48.5,44733.0,25151.0,6562.0,15.855220238239061,3.090342378041414
30,"Valley County, Montana",7561.0,44.4,55267.0,29096.0,546.0,7.221267028170877,2.3541859542388575
30,"Cascade County, Montana",81816.0,38.4,46827.0,28350.0,10410.0,12.723672631270167,2.1658355333920016
30,"Fergus County, Montana",11327.0,45.7,47110.0,27491.0,1640.0,14.478679261940496,1.3419263706188753
30,"Garfield County, Montana",1086.0,43.8,47188.0,29896.0,55.0,5.064456721915286,0.0
30,"Mineral County, Montana",4194.0,52.1,40117.0,22894.0,834.0,19.88555078683834,3.004291845493562
30,"Petroleum County, Montana",453.0,51.7,46429.0,31549.0,45.0,9.933774834437086,3.0905077262693155
30,"Powell County, Montana",6852.0,45.6,44352.0,23990.0,761.0,11.10624635143024,0.5545826036193812
30,"Sanders County, Montana",11414.0,52.7,36445.0,23020.0,2378.0,20.834063430874366,2.926230944454179
30,"Wibaux County, Montana",1121.0,49.4,47132.0,24662.0,116.0,10.347903657448706,0.8028545941123997
30,"Gallatin County, Montana",100733.0,33.4,59397.0,33181.0,12625.0,12.533132141403513,2.5125827683083
30,"Meagher County, Montana",2000.0,43.9,41343.0,20095.0,313.0,15.65,1.65
30,"Carbon County, Montana",10466.0,50.0,56988.0,31697.0,1031.0,9.850945920122301,2.016051977832983
30,"Beaverhead County, Montana",9360.0,43.0,43880.0,28420.0,1433.0,15.30982905982906,2.4038461538461537
30,"Flathead County, Montana",96147.0,42.3,51410.0,28379.0,12886.0,13.402394250470634,2.018783737402103
30,"Musselshell County, Montana",4766.0,49.1,38156.0,23908.0,812.0,17.03734788082249,2.3080151070079733
31,"Garden County, Nebraska",1913.0,51.7,48125.0,35602.0,218.0,11.395713538944067,0.6795608991113434
31,"Hooker County, Nebraska",684.0,58.0,41607.0,27714.0,114.0,16.666666666666668,0.43859649122807015
31,"Morrill County, Nebraska",4903.0,42.9,44201.0,25120.0,444.0,9.055680195798491,1.8967978788496838
31,"Nemaha County, Nebraska",7041.0,38.0,55536.0,28572.0,751.0,10.666098565544667,2.954125834398523
31,"Seward County, Nebraska",17045.0,38.3,63095.0,29398.0,1436.0,8.424757993546494,1.343502493399824
31,"Thomas County, Nebraska",643.0,42.1,53173.0,29243.0,80.0,12.441679626749611,1.088646967340591
31,"Dakota County, Nebraska",20529.0,33.8,52401.0,22463.0,3408.0,16.600906035364606,3.896926299381363
31,"Webster County, Nebraska",3597.0,46.1,43831.0,26136.0,395.0,10.981373366694468,1.028634973589102
31,"Antelope County, Nebraska",6406.0,45.9,46949.0,28091.0,729.0,11.379956290977209,0.9522322822354043
31,"Chase County, Nebraska",3803.0,44.4,54568.0,33708.0,297.0,7.8096239810675785,1.2621614514856692
31,"Butler County, Nebraska",8105.0,43.5,52448.0,27216.0,619.0,7.6372609500308455,2.3565700185070946
31,"Clay County, Nebraska",6264.0,43.5,54167.0,27275.0,682.0,10.887611749680715,1.5485312899106003
31,"Arthur County, Nebraska",421.0,43.3,41250.0,21799.0,46.0,10.926365795724466,0.2375296912114014
31,"Custer County, Nebraska",10836.0,43.5,48836.0,32605.0,1271.0,11.729420450350682,1.3473606496862311
31,"Franklin County, Nebraska",3019.0,50.7,49453.0,28635.0,391.0,12.951308380258364,1.3249420337860218
31,"Gage County, Nebraska",21632.0,44.2,52223.0,27424.0,1925.0,8.898853550295858,1.7242973372781065
31,"Hamilton County, Nebraska",9149.0,42.3,61944.0,31989.0,643.0,7.028090501694174,1.0602251612198055
31,"Loup County, Nebraska",537.0,52.8,58625.0,29248.0,48.0,8.938547486033519,0.37243947858473
31,"Jefferson County, Nebraska",7276.0,45.7,46576.0,26859.0,755.0,10.376580538757558,1.1132490379329303
31,"Kearney County, Nebraska",6547.0,40.6,53207.0,31234.0,605.0,9.240873682602718,1.8481747365205439
31,"Keith County, Nebraska",8129.0,49.7,45078.0,27890.0,1051.0,12.929019559601427,1.476196334112437
31,"Madison County, Nebraska",35062.0,36.9,49865.0,26093.0,5440.0,15.51537276823912,1.716958530602932
31,"Perkins County, Nebraska",2904.0,43.3,58125.0,30923.0,137.0,4.71763085399449,0.5509641873278237
31,"Phelps County, Nebraska",9163.0,42.1,56408.0,30166.0,626.0,6.831823638546328,0.37105751391465674
31,"Saunders County, Nebraska",20953.0,41.0,65015.0,31163.0,1860.0,8.877010451963919,1.2026917386531761
31,"Scotts Bluff County, Nebraska",36509.0,39.5,47975.0,26532.0,4698.0,12.868059930428114,2.6541400750499875
31,"Wayne County, Nebraska",9409.0,31.7,58093.0,27292.0,1102.0,11.712190455946434,1.1372090551599532
31,"Keya Paha County, Nebraska",720.0,50.2,48864.0,28981.0,55.0,7.638888888888889,0.6944444444444444
31,"Kimball County, Nebraska",3688.0,46.0,43017.0,24011.0,412.0,11.171366594360087,2.982646420824295
31,"Knox County, Nebraska",8496.0,47.2,48072.0,27283.0,1018.0,11.98210922787194,1.5889830508474576
31,"Lincoln County, Nebraska",35569.0,40.4,55875.0,29687.0,4373.0,12.294413674829205,1.3523011611234501
31,"Merrick County, Nebraska",7829.0,43.5,53536.0,27223.0,759.0,9.694724741346276,1.826542342572487
31,"Pierce County, Nebraska",7175.0,41.7,55417.0,28766.0,479.0,6.67595818815331,2.034843205574913
31,"Sioux County, Nebraska",1256.0,51.6,45375.0,26852.0,156.0,12.420382165605096,0.0
31,"Burt County, Nebraska",6546.0,46.6,50174.0,26421.0,791.0,12.083715245951726,1.6804155209288114
31,"Cass County, Nebraska",25513.0,41.9,68284.0,32509.0,1584.0,6.208599537490691,1.51687375063693
31,"Cuming County, Nebraska",9039.0,44.0,50734.0,28762.0,705.0,7.799535346830401,1.4271490209093927
31,"Dixon County, Nebraska",5765.0,42.2,57036.0,26094.0,585.0,10.147441457068517,1.769297484822203
31,"Dundy County, Nebraska",2017.0,43.6,44653.0,26949.0,208.0,10.312345066931085,1.7352503718393655
31,"Grant County, Nebraska",682.0,48.6,45833.0,22693.0,138.0,20.234604105571847,2.346041055718475
31,"Greeley County, Nebraska",2436.0,45.9,47218.0,25544.0,236.0,9.688013136288998,0.8620689655172413
31,"Hall County, Nebraska",61233.0,35.8,53807.0,26419.0,8133.0,13.282053794522561,2.962454885437591
31,"Hayes County, Nebraska",957.0,42.7,44946.0,27183.0,86.0,8.986415882967608,0.8359456635318704
31,"Otoe County, Nebraska",15875.0,41.7,54605.0,28567.0,1555.0,9.795275590551181,1.6
31,"Red Willow County, Nebraska",10870.0,40.8,42882.0,25006.0,1220.0,11.223551057957682,2.6678932842686294
31,"Cedar County, Nebraska",8561.0,44.1,57208.0,29694.0,810.0,9.461511505665227,0.8877467585562434
31,"Dawes County, Nebraska",8972.0,34.0,46146.0,24811.0,1129.0,12.58359340169416,0.5015604101649577
31,"Johnson County, Nebraska",5200.0,41.1,49564.0,22398.0,405.0,7.788461538461538,0.8461538461538461
31,"Cheyenne County, Nebraska",10012.0,40.7,58770.0,32995.0,1078.0,10.767079504594486,1.4182980423491809
31,"Dawson County, Nebraska",23925.0,35.8,51238.0,24912.0,3214.0,13.433646812957157,2.2277951933124345
31,"Garfield County, Nebraska",1958.0,51.4,46509.0,25856.0,137.0,6.996935648621042,0.9703779366700716
31,"McPherson County, Nebraska",432.0,48.5,60714.0,27241.0,69.0,15.972222222222221,0.0
31,"Nance County, Nebraska",3569.0,45.4,45428.0,26852.0,405.0,11.347716447184085,1.0086859064163631
31,"Pawnee County, Nebraska",2704.0,50.1,42176.0,27196.0,546.0,20.192307692307693,1.220414201183432
31,"Stanton County, Nebraska",6020.0,41.0,57534.0,29517.0,568.0,9.435215946843854,1.6777408637873754
31,"Valley County, Nebraska",4252.0,46.0,50270.0,27271.0,482.0,11.335841956726247,0.8466603951081844
31,"Wheeler County, Nebraska",846.0,50.2,49706.0,28257.0,22.0,2.600472813238771,0.2364066193853428
31,"Harlan County, Nebraska",3469.0,49.5,46750.0,26375.0,441.0,12.712597290285386,0.9512827904295186
31,"York County, Nebraska",13832.0,40.9,59966.0,28298.0,1253.0,9.058704453441296,1.2434933487565067
31,"Blaine County, Nebraska",502.0,46.8,52000.0,28503.0,49.0,9.760956175298805,0.5976095617529881
31,"Buffalo County, Nebraska",48834.0,32.9,55053.0,28553.0,6669.0,13.656468853667526,1.7856411516566326
31,"Colfax County, Nebraska",10616.0,33.7,54876.0,23393.0,849.0,7.997362471740769,1.818010550113037
31,"Deuel County, Nebraska",1901.0,46.1,53438.0,28225.0,207.0,10.889005786428196,2.261967385586533
31,"Hitchcock County, Nebraska",2860.0,47.1,41582.0,25290.0,398.0,13.916083916083917,1.5034965034965035
31,"Logan County, Nebraska",919.0,38.9,50278.0,24624.0,88.0,9.57562568008705,0.544069640914037
31,"Platte County, Nebraska",32875.0,38.3,58679.0,28187.0,2777.0,8.447148288973384,2.1627376425855513
31,"Polk County, Nebraska",5244.0,45.5,63667.0,32424.0,389.0,7.418001525553013,2.498093058733791
31,"Thayer County, Nebraska",5133.0,48.2,48151.0,31129.0,545.0,10.617572569647379,0.6039353204753556
31,"Box Butte County, Nebraska",11200.0,40.5,56328.0,28483.0,1195.0,10.669642857142858,2.6339285714285716
31,"Brown County, Nebraska",3058.0,48.9,42773.0,29664.0,480.0,15.696533682145192,0.2943100065402224
31,"Adams County, Nebraska",31564.0,37.9,51721.0,28085.0,3698.0,11.715878849322012,2.182866556836903
31,"Sheridan County, Nebraska",5241.0,46.1,41209.0,25817.0,816.0,15.569547796222095,0.7822934554474337
31,"Lancaster County, Nebraska",306357.0,33.2,55747.0,29901.0,40887.0,13.3461941460453,2.1912344095287524
31,"Boone County, Nebraska",5357.0,45.0,53854.0,28861.0,381.0,7.11218965839089,0.9146910584282247
31,"Nuckolls County, Nebraska",4318.0,49.4,42055.0,24426.0,451.0,10.444650301065309,0.9031959240389069
31,"Rock County, Nebraska",1381.0,51.9,52361.0,33867.0,128.0,9.268645908761767,0.7965242577842143
31,"Banner County, Nebraska",728.0,48.1,55000.0,30736.0,65.0,8.928571428571429,1.7857142857142858
31,"Frontier County, Nebraska",2624.0,45.5,52090.0,27900.0,270.0,10.289634146341463,1.600609756097561
31,"Sherman County, Nebraska",3048.0,49.3,48704.0,27983.0,318.0,10.433070866141732,0.8530183727034121
31,"Douglas County, Nebraska",549706.0,34.3,58640.0,32023.0,72562.0,13.200146987662496,2.3947346399711846
31,"Richardson County, Nebraska",8045.0,47.6,46839.0,28109.0,1289.0,16.022374145431947,2.026103169670603
31,"Howard County, Nebraska",6385.0,43.3,53648.0,26734.0,646.0,10.117462803445575,2.1769772905246674
31,"Holt County, Nebraska",10293.0,44.1,52050.0,27858.0,899.0,8.734091129894102,0.6023511124064899
31,"Furnas County, Nebraska",4814.0,46.1,43400.0,24522.0,636.0,13.211466555878687,1.2879102617366016
31,"Gosper County, Nebraska",2019.0,49.5,61769.0,31901.0,113.0,5.596830113917781,2.674591381872214
31,"Saline County, Nebraska",14325.0,36.0,50932.0,22324.0,1544.0,10.778359511343805,1.4380453752181501
31,"Sarpy County, Nebraska",175188.0,34.2,75752.0,33103.0,9155.0,5.225814553508231,1.8083430371943283
31,"Thurston County, Nebraska",7055.0,28.1,44701.0,19380.0,2124.0,30.106307583274273,6.70446491849752
31,"Washington County, Nebraska",20414.0,41.2,66485.0,33136.0,1959.0,9.596355442343489,0.9209366121289311
31,"Boyd County, Nebraska",2049.0,52.1,48750.0,26413.0,197.0,9.614446071254271,0.8296730112249878
31,"Cherry County, Nebraska",5792.0,43.8,53226.0,27891.0,515.0,8.89157458563536,1.50207182320442
31,"Dodge County, Nebraska",36576.0,39.1,51748.0,27162.0,4677.0,12.787073490813649,2.351268591426072
31,"Fillmore County, Nebraska",5603.0,47.5,56750.0,30874.0,531.0,9.477065857576298,1.3028734606460826
33,"Cheshire County, New Hampshire",76109.0,42.5,60148.0,32072.0,7297.0,9.587565202538464,2.4740832227463243
33,"Merrimack County, New Hampshire",147958.0,42.8,69856.0,34475.0,10899.0,7.366279619892132,2.189134754457346
33,"Grafton County, New Hampshire",89280.0,42.9,61036.0,35255.0,8993.0,10.072804659498209,2.1662186379928317
33,"Rockingham County, New Hampshire",302479.0,44.1,85619.0,43474.0,14402.0,4.761322273612383,2.555218709398008
33,"Belknap County, New Hampshire",60383.0,46.7,65834.0,33849.0,5421.0,8.977692396866669,2.6315353659142473
33,"Sullivan County, New Hampshire",43073.0,46.1,59419.0,31301.0,3953.0,9.177442945696841,1.9432126854409955
33,"Hillsborough County, New Hampshire",406371.0,40.5,75777.0,37622.0,34076.0,8.385440890221005,2.722389146863334
33,"Strafford County, New Hampshire",126552.0,37.0,67805.0,32540.0,11127.0,8.792433150009483,2.5199127631329414
33,"Coos County, New Hampshire",32119.0,48.0,45386.0,25895.0,3989.0,12.419440206731219,2.979544817709144
33,"Carroll County, New Hampshire",47524.0,51.4,58139.0,35646.0,4313.0,9.075414527396683,2.4114131807086947
32,"Churchill County, Nevada",24022.0,38.9,46914.0,25211.0,3245.0,13.508450586961951,3.2595121138955956
32,"Douglas County, Nevada",47632.0,50.8,61176.0,35727.0,4647.0,9.756046355391334,2.859422237151495
32,"Lander County, Nevada",5887.0,37.8,79865.0,30256.0,769.0,13.06268048241889,3.7710208934941396
32,"Pershing County, Nevada",6661.0,43.1,52308.0,19201.0,709.0,10.644047440324275,1.4412250412850924
32,"Esmeralda County, Nevada",1102.0,48.0,39405.0,23755.0,75.0,6.805807622504537,1.633393829401089
32,"Eureka County, Nevada",1728.0,47.3,67159.0,35606.0,173.0,10.011574074074074,0.0
32,"Humboldt County, Nevada",17088.0,35.6,69324.0,29215.0,1535.0,8.982911985018726,3.8623595505617976
32,"Mineral County, Nevada",4471.0,46.7,39375.0,22791.0,894.0,19.995526727801387,9.751733392976963
32,"White Pine County, Nevada",9858.0,39.4,60358.0,25350.0,1092.0,11.077297626293365,2.373706634205721
32,"Elko County, Nevada",52377.0,34.1,76178.0,32498.0,5931.0,11.323672604387422,2.329266662848197
32,"Lincoln County, Nevada",5203.0,41.6,52971.0,27218.0,568.0,10.916778781472228,3.5172016144532
32,"Nye County, Nevada",43296.0,51.6,44225.0,23740.0,7388.0,17.063932002956392,4.332963784183296
32,"Storey County, Nevada",3891.0,54.7,63607.0,36388.0,300.0,7.710100231303007,2.004626060138782
32,"Washoe County, Nevada",445551.0,38.0,58595.0,31879.0,58642.0,13.161680705463572,3.583428159739289
32,"Clark County, Nevada",2112436.0,36.9,54882.0,27719.0,304449.0,14.412223612928392,4.205618537082307
32,"Carson City, Nevada",54219.0,43.0,49341.0,28044.0,7698.0,14.197974879654733,3.75514118666888
32,"Lyon County, Nevada",52303.0,43.8,50920.0,25063.0,7148.0,13.666520084889967,4.3477429592948775
34,"Monmouth County, New Jersey",627551.0,42.8,91807.0,46736.0,47055.0,7.498195365794971,3.1820521360016953
34,"Mercer County, New Jersey",373362.0,38.6,77027.0,40064.0,40450.0,10.833989532946577,3.9371976794638983
34,"Sussex County, New Jersey",143570.0,44.1,89238.0,41272.0,7573.0,5.274778853520931,3.5857073204708505
34,"Cumberland County, New Jersey",154952.0,36.8,50000.0,23012.0,26781.0,17.2834168000413,3.9947854819557023
34,"Somerset County, New Jersey",333316.0,41.3,106046.0,51923.0,15745.0,4.7237456347730085,2.6875397520671074
34,"Essex County, New Jersey",800401.0,37.3,57365.0,35133.0,130583.0,16.314697257999427,5.419533458853749
34,"Ocean County, New Jersey",589699.0,42.9,65771.0,33312.0,63181.0,10.714110079888215,3.066818834693632
34,"Atlantic County, New Jersey",272926.0,41.1,57514.0,29941.0,40750.0,14.930787099799947,5.726827052021427
34,"Gloucester County, New Jersey",291372.0,39.9,81489.0,36205.0,22815.0,7.830196449899098,4.0206334170750795
34,"Middlesex County, New Jersey",837288.0,38.1,83133.0,36558.0,69297.0,8.27636368847995,3.311644260995022
34,"Salem County, New Jersey",63776.0,41.9,63934.0,31681.0,8860.0,13.892373306573006,3.993665328650276
34,"Passaic County, New Jersey",510563.0,36.7,63339.0,29393.0,85639.0,16.7734442174619,2.9700546259717213
34,"Cape May County, New Jersey",94549.0,48.7,62332.0,36256.0,9796.0,10.360765317454442,4.102634612740483
34,"Camden County, New Jersey",510996.0,38.5,65037.0,32931.0,65858.0,12.888163508129223,4.13956273630322
34,"Bergen County, New Jersey",937920.0,41.6,91572.0,46601.0,66918.0,7.1347236438075745,2.785951893551689
34,"Union County, New Jersey",557320.0,38.3,73376.0,38163.0,56826.0,10.196296562118711,3.9768893992679253
34,"Warren County, New Jersey",107088.0,43.5,75500.0,37001.0,8602.0,8.032646048109966,4.075153145076946
34,"Hudson County, New Jersey",679756.0,34.9,62681.0,35910.0,115254.0,16.955201572328896,3.9956984565049813
34,"Hunterdon County, New Jersey",125717.0,45.9,110969.0,54200.0,5403.0,4.2977481168020235,2.4443790418161426
34,"Burlington County, New Jersey",449192.0,41.4,82839.0,39528.0,28066.0,6.248107713405403,3.715783005930649
34,"Morris County, New Jersey",498847.0,42.3,107034.0,53491.0,22800.0,4.570539664466259,2.8746288942300944
35,"San Juan County, New Mexico",128221.0,34.6,49686.0,22665.0,26248.0,20.47090570187411,4.234095818937615
35,"Quay County, New Mexico",8447.0,46.1,26663.0,18220.0,1805.0,21.36853320705576,1.4916538416005682
35,"Lincoln County, New Mexico",19497.0,50.9,42145.0,26820.0,2987.0,15.320305688054573,1.9746627686310714
35,"Chaves County, New Mexico",65454.0,35.3,42177.0,21177.0,13488.0,20.60683839031992,2.7469673358389097
35,"Lea County, New Mexico",69505.0,31.7,59285.0,24507.0,10794.0,15.529817998705129,2.7163513416300984
35,"Santa Fe County, New Mexico",147514.0,45.3,57945.0,35801.0,20817.0,14.11188090621907,2.754992746451184
35,"Union County, New Mexico",4216.0,40.2,38240.0,23180.0,508.0,12.049335863377609,0.9250474383301708
35,"Sierra County, New Mexico",11254.0,55.9,29690.0,22749.0,2322.0,20.632663941709616,4.2651501688288604
35,"Socorro County, New Mexico",17098.0,40.0,34008.0,17017.0,4411.0,25.798338987016024,1.4972511404842672
35,"Roosevelt County, New Mexico",19313.0,29.7,35928.0,18954.0,4974.0,25.754673018174287,4.7429192771708175
35,"Los Alamos County, New Mexico",18031.0,43.0,110190.0,52125.0,920.0,5.102323775719594,1.9632854528312351
35,"Rio Arriba County, New Mexico",39455.0,40.7,33422.0,19602.0,10338.0,26.20200228107971,3.4140159675579773
35,"San Miguel County, New Mexico",28203.0,42.9,29168.0,18012.0,8267.0,29.312484487465873,1.8437754848774952
35,"Otero County, New Mexico",65130.0,35.6,43533.0,21876.0,13183.0,20.24105634884078,3.730999539382773
35,"Valencia County, New Mexico",75845.0,39.0,43428.0,20572.0,16266.0,21.446370887995254,3.740523435954908
35,"Torrance County, New Mexico",15534.0,44.0,35543.0,19129.0,4031.0,25.949530063087423,2.8968713789107765
35,"Bernalillo County, New Mexico",674855.0,37.1,50386.0,28340.0,119697.0,17.73669899459884,3.3165642989975623
35,"Cibola County, New Mexico",27049.0,36.4,36089.0,17768.0,7201.0,26.62205626825391,6.739620688380347
35,"De Baca County, New Mexico",2016.0,42.6,31439.0,24571.0,452.0,22.42063492063492,2.380952380952381
35,"Guadalupe County, New Mexico",4426.0,41.7,26060.0,18086.0,492.0,11.116131947582467,0.4744690465431541
35,"Catron County, New Mexico",3547.0,60.2,42047.0,22487.0,761.0,21.454750493374682,0.0
35,"Hidalgo County, New Mexico",4446.0,42.6,31829.0,18338.0,1133.0,25.483580746738642,3.598740440845704
35,"Luna County, New Mexico",24319.0,39.0,27602.0,16622.0,7611.0,31.296517126526584,4.194251408363831
35,"McKinley County, New Mexico",72849.0,31.6,30336.0,14077.0,27086.0,37.18101827066947,6.129116391439828
35,"Sandoval County, New Mexico",138815.0,39.6,60345.0,27406.0,20258.0,14.593523754637467,3.7099737060115983
35,"Taos County, New Mexico",32809.0,47.7,35314.0,23229.0,6939.0,21.14968453777927,4.489621750129538
35,"Grant County, New Mexico",28382.0,45.9,40470.0,23898.0,6101.0,21.496018603340143,3.3225283630470015
35,"Curry County, New Mexico",50283.0,30.8,41941.0,22628.0,11064.0,22.00346041405644,3.4703577749935364
35,"Colfax County, New Mexico",12522.0,48.8,33042.0,21785.0,2820.0,22.520364159080017,4.120747484427408
35,"Eddy County, New Mexico",56793.0,35.9,60703.0,28419.0,8164.0,14.375011004877361,2.456288627119539
35,"Harding County, New Mexico",546.0,58.4,35096.0,30782.0,108.0,19.78021978021978,2.5641025641025643
35,"Mora County, New Mexico",4605.0,47.0,26644.0,16019.0,933.0,20.26058631921824,2.41042345276873
36,"Schoharie County, New York",31611.0,44.1,51842.0,26953.0,4186.0,13.242225807472083,3.653791401727247
36,"Bronx County, New York",1455846.0,33.6,36593.0,19721.0,422197.0,29.00011402304914,5.351321499664113
36,"Onondaga County, New York",467669.0,38.8,57271.0,31436.0,67057.0,14.338559964419279,3.261494775150801
36,"Fulton County, New York",53955.0,43.4,48033.0,26298.0,8461.0,15.68158650727458,3.7104994903160042
36,"Clinton County, New York",81224.0,39.4,52759.0,25833.0,11518.0,14.180537772087067,2.72456416822614
36,"Seneca County, New York",34843.0,42.2,51601.0,26541.0,3752.0,10.768303532990844,2.273053411015125
36,"Rensselaer County, New York",159800.0,39.9,63166.0,33067.0,19322.0,12.091364205256571,3.1038798498122655
36,"Putnam County, New York",99464.0,43.8,99608.0,44063.0,4719.0,4.744430145580311,2.941767875814365
36,"Franklin County, New York",51054.0,40.5,50733.0,24294.0,8793.0,17.222940416030085,3.4943393269871117
36,"Herkimer County, New York",62943.0,43.7,49077.0,24932.0,9201.0,14.617987703160003,4.065583146656499
36,"Ontario County, New York",109491.0,43.4,61710.0,33685.0,10343.0,9.44643852006101,2.469609374286471
36,"Queens County, New York",2339280.0,38.3,62008.0,28814.0,317142.0,13.557248384118191,3.6404363735850347
